 batch,history,calc_int,stddev,batch_time
6717,10514600,  1.2003080E+02,  1.6980884E-02,  9.0419000E-05
6718,10516800,  1.2001827E+02,  2.7917309E-02,  1.5839300E-04
6719,10519200,  1.1999905E+02,  3.9704655E-02,  3.3449800E-04
6720,10521600,  1.1999653E+02,  2.4269412E-02,  2.7208000E-04
6721,10524000,  1.2000814E+02,  7.0759129E-03,  3.1174900E-04
6722,10526400,  1.2001955E+02,  3.6350253E-02,  5.5075500E-04
6723,10528800,  1.2000197E+02,  1.8270514E-02,  6.6745000E-04
6724,10531100,  1.2001455E+02,  2.8761725E-02,  7.5603800E-04
6725,10533500,  1.2003423E+02,  2.6935903E-02,  8.2180300E-04
6726,10535900,  1.2000985E+02,  3.4360436E-02,  7.8874300E-04
6727,10538300,  1.1999501E+02,  2.7534354E-02,  8.7839800E-04
6728,10540700,  1.2001153E+02,  1.6218987E-02,  7.5485500E-04
6729,10543100,  1.2001092E+02,  9.4530866E-03,  8.7293000E-04
6730,10545500,  1.2002374E+02,  2.0872255E-02,  1.1013610E-03
6731,10547900,  1.1999565E+02,  6.0317531E-02,  1.0964910E-03
6732,10550300,  1.1999837E+02,  4.0162102E-02,  1.0784220E-03
6733,10552700,  1.2001427E+02,  1.8372211E-02,  1.0485990E-03
6734,10555100,  1.1999995E+02,  4.1154450E-02,  9.4290500E-04
6735,10557500,  1.1999203E+02,  4.7578937E-02,  9.3001600E-04
6736,10559800,  1.2000515E+02,  1.5130496E-02,  9.6900200E-04
6737,10562200,  1.1999657E+02,  1.2384787E-02,  1.0731590E-03
6738,10564600,  1.2001726E+02,  2.6812293E-02,  1.3305030E-03
6739,10567000,  1.2000846E+02,  9.4366547E-03,  1.4335920E-03
6740,10569400,  1.1999975E+02,  1.4718994E-02,  1.4471640E-03
6741,10571800,  1.2000910E+02,  1.0894771E-02,  1.3951060E-03
6742,10574200,  1.1997977E+02,  4.8513296E-02,  1.3984700E-03
6743,10576400,  1.1999416E+02,  2.3879329E-02,  1.3880980E-03
6744,10578700,  1.2001973E+02,  2.4869714E-02,  1.3561130E-03
6745,10581100,  1.1998125E+02,  2.3936015E-02,  1.2894080E-03
6746,10583500,  1.2000766E+02,  2.5578254E-02,  1.2268550E-03
6747,10585900,  1.2000095E+02,  2.0267594E-02,  4.3332420E-03
6748,10588300,  1.1998709E+02,  1.2902620E-02,  4.4418750E-03
6749,10590600,  1.2001248E+02,  2.2337947E-02,  4.4949860E-03
6750,10593000,  1.1999090E+02,  2.0808275E-02,  4.5293110E-03
6751,10595400,  1.1999507E+02,  5.0945033E-03,  4.5281290E-03
6752,10597800,  1.2000546E+02,  2.7240628E-02,  4.6884690E-03
6753,10600200,  1.1998357E+02,  6.7507589E-03,  4.9380920E-03
6754,10602600,  1.2000658E+02,  3.9262435E-02,  4.8707420E-03
6755,10605000,  1.1995811E+02,  1.0249031E-02,  5.1468890E-03
6756,10607400,  1.2002747E+02,  1.0779733E-02,  5.3024270E-03
6757,10609800,  1.2000932E+02,  3.4184426E-02,  5.4023030E-03
6758,10612200,  1.1999654E+02,  1.7016010E-02,  5.5293600E-03
6759,10614600,  1.1998915E+02,  7.4861233E-03,  5.5237880E-03
6760,10616900,  1.1997769E+02,  1.8232279E-02,  4.8876820E-03
6761,10619300,  1.2000651E+02,  1.5123146E-02,  4.6874970E-03
6762,10621700,  1.1999098E+02,  3.0549632E-02,  4.3531880E-03
6763,10624100,  1.2000107E+02,  2.4358288E-02,  3.9721130E-03
6764,10626500,  1.2000479E+02,  3.7640814E-02,  3.4403150E-03
6765,10628900,  1.2001029E+02,  3.7207218E-02,  3.2521760E-03
6766,10631300,  1.1998802E+02,  2.7360994E-02,  2.8811100E-03
6767,10633400,  1.2001049E+02,  1.1574534E-02,  2.5985150E-03
6768,10635800,  1.1998904E+02,  4.6846510E-03,  2.6414670E-03
6769,10638200,  1.1998788E+02,  1.3958309E-02,  2.5783580E-03
6770,10640600,  1.1997090E+02,  4.6661989E-02,  2.5830380E-03
6771,10642900,  1.2000409E+02,  2.7823490E-02,  2.4389380E-03
6772,10645200,  1.1999363E+02,  2.7297749E-02,  2.1915660E-03
6773,10647600,  1.1998647E+02,  1.8608769E-02,  2.2055280E-03
6774,10649900,  1.1999369E+02,  3.0715533E-02,  2.1670280E-03
6775,10652300,  1.2000674E+02,  4.2005788E-02,  2.0230060E-03
6776,10654500,  1.1996734E+02,  2.3792189E-02,  2.1857280E-03
6777,10656900,  1.1998668E+02,  1.8550770E-02,  3.7704200E-04
6778,10659000,  1.1999475E+02,  9.1719471E-03,  2.1491470E-03
6779,10661400,  1.2000927E+02,  2.3721913E-02,  2.3938490E-03
6780,10663800,  1.2000545E+02,  1.5313128E-02,  2.2464810E-03
6781,10666200,  1.1998576E+02,  3.6255381E-02,  2.3078610E-03
6782,10668600,  1.2000044E+02,  1.9558529E-02,  2.3389450E-03
6783,10671000,  1.2000176E+02,  3.0112629E-02,  2.2997890E-03
6784,10673400,  1.2003419E+02,  1.8554738E-02,  2.2379740E-03
6785,10675800,  1.2003049E+02,  1.4367705E-02,  2.0626240E-03
6786,10678200,  1.1997360E+02,  1.4781145E-02,  1.7843630E-03
6787,10680600,  1.2002178E+02,  2.1390177E-02,  1.6826960E-03
6788,10683000,  1.2000159E+02,  2.1418264E-02,  1.5915860E-03
6789,10685300,  1.1998856E+02,  1.0718315E-02,  1.3228000E-03
6790,10687700,  1.2002796E+02,  2.7129961E-02,  1.1128610E-03
6791,10690100,  1.1999577E+02,  2.1630239E-02,  9.5309900E-04
6792,10692400,  1.1998885E+02,  3.3748246E-02,  7.3772300E-04
6793,10694800,  1.2001059E+02,  2.2223536E-02,  4.3668700E-04
6794,10697200,  1.1997231E+02,  2.3389771E-02,  1.3854500E-04
6795,10699600,  1.1998761E+02,  3.7183998E-02,  1.6038400E-04
6796,10702000,  1.1996968E+02,  1.8165423E-02,  3.3094660E-03
6797,10704300,  1.2002549E+02,  4.5673883E-02,  3.3415380E-03
6798,10706700,  1.2002255E+02,  4.0525534E-02,  3.0900310E-03
6799,10709000,  1.2000675E+02,  2.2830157E-02,  3.1005520E-03
6800,10711400,  1.1999738E+02,  1.1867519E-02,  2.9955830E-03
6801,10713800,  1.1998326E+02,  2.4639136E-02,  3.0030810E-03
6802,10716200,  1.1999059E+02,  2.6020572E-02,  2.8055770E-03
6803,10718600,  1.2000772E+02,  4.3251827E-02,  2.4692530E-03
6804,10721000,  1.1999547E+02,  2.0525802E-02,  2.1424610E-03
6805,10723400,  1.1999951E+02,  5.1126939E-03,  2.2135660E-03
6806,10725800,  1.1996134E+02,  2.0629092E-02,  2.2005870E-03
6807,10728100,  1.1998143E+02,  3.3771785E-02,  2.2407270E-03
6808,10730500,  1.2000774E+02,  1.4445858E-02,  2.2364570E-03
6809,10732900,  1.2003091E+02,  1.2143905E-02,  2.3631110E-03
6810,10735300,  1.1999815E+02,  1.6144330E-02,  2.3681480E-03
6811,10737500,  1.2000848E+02,  2.5518284E-02,  2.4467860E-03
6812,10739900,  1.1998158E+02,  4.4921687E-02,  2.1531320E-03
6813,10742300,  1.1998806E+02,  3.5809625E-02,  2.2013330E-03
6814,10744700,  1.2001927E+02,  1.3060830E-02,  2.0845760E-03
6815,10747100,  1.2000429E+02,  3.4855586E-02,  1.7662620E-03
6816,10749500,  1.2001569E+02,  1.6043023E-02,  1.6891650E-03
6817,10751900,  1.1999649E+02,  2.0936985E-02,  1.4374070E-03
6818,10754300,  1.2001562E+02,  5.4494255E-02,  1.1538250E-03
6819,10756700,  1.2001277E+02,  2.3765006E-02,  9.1795600E-04
6820,10759100,  1.1997268E+02,  1.3497079E-02,  8.9328200E-04
6821,10761500,  1.1999472E+02,  1.0222449E-02,  9.1001300E-04
6822,10763900,  1.2003888E+02,  2.4114364E-02,  8.3068200E-04
6823,10766300,  1.2001471E+02,  2.8232045E-02,  9.7220800E-04
6824,10768600,  1.1999091E+02,  2.5881407E-02,  8.6104700E-04
6825,10770900,  1.1999752E+02,  2.9229844E-02,  8.5747200E-04
6826,10773200,  1.2000866E+02,  4.8891880E-03,  8.2137300E-04
6827,10775600,  1.1996941E+02,  9.4299421E-03,  8.6556100E-04
6828,10778000,  1.2001253E+02,  7.3141601E-03,  8.8831600E-04
6829,10780400,  1.2000658E+02,  5.8185450E-02,  9.6323100E-04
6830,10782700,  1.2000311E+02,  1.8558384E-02,  1.1359590E-03
6831,10785000,  1.2000881E+02,  2.7587257E-02,  9.7645200E-04
6832,10787400,  1.1998328E+02,  3.1617022E-02,  1.0073840E-03
6833,10789800,  1.1998375E+02,  2.6247925E-02,  8.7326600E-04
6834,10792200,  1.2002663E+02,  2.6198677E-02,  7.9718600E-04
6835,10794600,  1.2001410E+02,  2.8013470E-02,  8.9468000E-04
6836,10797000,  1.2000835E+02,  1.1938793E-02,  8.2485500E-04
6837,10799400,  1.2000841E+02,  2.9394875E-02,  8.4779900E-04
6838,10801800,  1.1997689E+02,  2.6619817E-02,  8.3206800E-04
6839,10804200,  1.1998521E+02,  2.8906416E-02,  1.0297090E-03
6840,10806600,  1.1999718E+02,  3.9523727E-02,  1.0270160E-03
6841,10809000,  1.1999570E+02,  3.4368444E-02,  1.1122790E-03
6842,10811400,  1.2001133E+02,  3.5875885E-02,  1.0121720E-03
6843,10813700,  1.2000614E+02,  1.7350653E-02,  9.9688000E-04
6844,10816100,  1.1997885E+02,  2.8821254E-02,  9.5970700E-04
6845,10818500,  1.1999230E+02,  2.3740166E-02,  1.0234370E-03
6846,10820900,  1.2000583E+02,  1.5285855E-02,  9.8057900E-04
6847,10823300,  1.1997747E+02,  2.4380336E-02,  7.9325000E-04
6848,10825600,  1.2001278E+02,  1.4432863E-02,  5.6345500E-04
6849,10827900,  1.1998207E+02,  2.3233698E-02,  6.6746600E-04
6850,10830300,  1.2001511E+02,  2.8287787E-02,  7.5189100E-04
6851,10832700,  1.2000906E+02,  9.4972664E-03,  8.2282900E-04
6852,10835100,  1.1996741E+02,  1.1300516E-02,  8.3086800E-04
6853,10837500,  1.2001281E+02,  9.5594504E-03,  7.1611500E-04
6854,10839900,  1.1998648E+02,  3.8601235E-02,  5.8454600E-04
6855,10842300,  1.1999003E+02,  1.9334905E-02,  6.8236600E-04
6856,10844700,  1.1998797E+02,  2.3239343E-02,  6.3430500E-04
6857,10847100,  1.1999430E+02,  1.7703651E-03,  2.8134400E-04
6858,10849500,  1.1998678E+02,  1.6455105E-02,  2.6335800E-04
6859,10851900,  1.1999818E+02,  1.9785434E-02,  2.6750004E-06
6860,10854200,  1.1998729E+02,  1.8111097E-02,  5.4583760E-03
6861,10856600,  1.1999332E+02,  3.6351382E-02,  5.3829270E-03
6862,10858900,  1.1999808E+02,  2.2311866E-02,  5.2493910E-03
6863,10861300,  1.2000173E+02,  9.5838862E-03,  5.2263830E-03
6864,10863700,  1.2002654E+02,  2.4351538E-02,  5.2105660E-03
6865,10866100,  1.2000673E+02,  1.3371507E-02,  5.2112330E-03
6866,10868500,  1.2000157E+02,  1.4188948E-02,  5.0213480E-03
6867,10870800,  1.2001222E+02,  1.1377388E-02,  5.0054020E-03
6868,10873200,  1.1999410E+02,  2.2072236E-02,  5.0381490E-03
6869,10875600,  1.2002118E+02,  3.7434100E-02,  5.1341000E-03
6870,10878000,  1.1999839E+02,  2.6433378E-02,  4.9305570E-03
6871,10880400,  1.2000499E+02,  5.0069486E-02,  4.7025990E-03
6872,10882800,  1.2001943E+02,  1.7582809E-02,  4.4710050E-03
6873,10885100,  1.2000050E+02,  3.4596091E-02,  4.3956520E-03
6874,10887400,  1.2000100E+02,  1.3584721E-02,  4.2161060E-03
6875,10889800,  1.2002292E+02,  1.3335889E-02,  4.1420640E-03
6876,10892200,  1.2003727E+02,  2.6445549E-02,  3.9083010E-03
6877,10894600,  1.2000033E+02,  2.5505315E-02,  3.9899780E-03
6878,10897000,  1.1997539E+02,  6.3150139E-03,  3.9159210E-03
6879,10899400,  1.2000591E+02,  1.7033444E-02,  7.4263000E-04
6880,10901600,  1.2000409E+02,  2.7042894E-02,  3.8930700E-03
6881,10904000,  1.2000651E+02,  2.0981445E-02,  3.7915220E-03
6882,10906400,  1.1999531E+02,  9.8915830E-03,  3.8775440E-03
6883,10908800,  1.2000885E+02,  4.7317293E-02,  3.8704620E-03
6884,10911200,  1.1998337E+02,  1.8741942E-02,  3.6899160E-03
6885,10913600,  1.1999103E+02,  2.2620524E-02,  3.5814330E-03
6886,10915900,  1.1999015E+02,  1.9790459E-02,  3.5665020E-03
6887,10918300,  1.2001881E+02,  1.4379093E-02,  3.5912070E-03
6888,10920700,  1.2000401E+02,  1.8724587E-02,  3.5107740E-03
6889,10923100,  1.1998096E+02,  2.5192379E-02,  3.3990610E-03
6890,10925500,  1.1998841E+02,  1.7102587E-02,  3.3674950E-03
6891,10927900,  1.2000099E+02,  3.8916870E-02,  3.1411930E-03
6892,10930300,  1.2002242E+02,  7.3609959E-03,  2.9857410E-03
6893,10932700,  1.2001383E+02,  1.9161530E-02,  2.6842460E-03
6894,10935000,  1.2000308E+02,  2.7958829E-02,  2.4961920E-03
6895,10937400,  1.2000909E+02,  3.6165699E-02,  2.4568500E-03
6896,10939800,  1.1997850E+02,  3.9521759E-02,  2.3436440E-03
6897,10942200,  1.1997875E+02,  3.3993655E-02,  2.3923110E-03
6898,10944400,  1.2000295E+02,  4.5009645E-02,  2.2155900E-03
6899,10946800,  1.2001769E+02,  2.5778066E-02,  2.2231050E-03
6900,10949200,  1.2000686E+02,  5.9463868E-03,  2.1453170E-03
6901,10951600,  1.2000214E+02,  2.5770133E-02,  1.9191610E-03
6902,10954000,  1.2000749E+02,  2.7223627E-02,  1.8622690E-03
6903,10956400,  1.1996899E+02,  2.2371117E-02,  1.9516410E-03
6904,10958700,  1.1997527E+02,  2.1334248E-02,  1.9219820E-03
6905,10961000,  1.1999588E+02,  6.0990843E-03,  1.6048450E-03
6906,10963400,  1.2001619E+02,  1.1823176E-02,  1.5861940E-03
6907,10965800,  1.1999292E+02,  3.4599225E-02,  1.6592190E-03
6908,10968200,  1.1998157E+02,  2.3003750E-02,  2.0711610E-03
6909,10970600,  1.1999642E+02,  1.3554336E-02,  2.0217920E-03
6910,10973000,  1.1999701E+02,  1.3076561E-02,  2.0453690E-03
6911,10975300,  1.2000047E+02,  2.4088919E-02,  2.0784940E-03
6912,10977600,  1.2000694E+02,  3.5194101E-02,  2.0341700E-03
6913,10980000,  1.1996955E+02,  1.6614284E-02,  1.9745610E-03
6914,10982200,  1.1996232E+02,  2.1133489E-02,  7.4757700E-04
6915,10984400,  1.2001079E+02,  2.9613153E-02,  1.8719290E-03
6916,10986800,  1.2001948E+02,  2.2992522E-02,  1.9335840E-03
6917,10989100,  1.1999212E+02,  4.3466984E-02,  1.8774090E-03
6918,10991500,  1.2001417E+02,  1.0761911E-02,  1.9512060E-03
6919,10993900,  1.2000534E+02,  6.1665796E-03,  1.7660180E-03
6920,10996300,  1.2001532E+02,  4.3432671E-02,  1.7935400E-03
6921,10998700,  1.1996917E+02,  1.1127385E-02,  1.7128520E-03
6922,11001100,  1.2001411E+02,  8.5004926E-03,  1.6913870E-03
6923,11003300,  1.1999527E+02,  2.4406671E-02,  1.4355700E-03
6924,11005700,  1.1994815E+02,  1.8026319E-03,  1.4557300E-03
6925,11008100,  1.1999376E+02,  2.2661508E-02,  1.2945160E-03
6926,11010500,  1.2002488E+02,  2.7522027E-02,  1.2663990E-03
6927,11012900,  1.1999867E+02,  2.7430741E-02,  1.2207090E-03
6928,11015300,  1.2003844E+02,  1.7574141E-02,  1.1958500E-03
6929,11017700,  1.1998383E+02,  1.0408315E-02,  1.0533760E-03
6930,11020100,  1.2000638E+02,  1.1811103E-02,  9.9730900E-04
6931,11022500,  1.1998130E+02,  1.1041383E-02,  9.6499000E-04
6932,11024900,  1.2000410E+02,  2.8186671E-02,  8.2901900E-04
6933,11027300,  1.2001197E+02,  1.6271018E-02,  7.5302200E-04
6934,11029600,  1.1999383E+02,  1.5379014E-02,  6.2972500E-04
6935,11031900,  1.2001230E+02,  1.2746823E-02,  6.0621900E-04
6936,11034300,  1.2001235E+02,  9.2879720E-03,  5.0354300E-04
6937,11036700,  1.2001006E+02,  8.3793169E-03,  3.6919700E-04
6938,11039100,  1.1999659E+02,  2.0092986E-02,  3.8569000E-04
6939,11041500,  1.1999722E+02,  1.4979118E-02,  2.9324100E-04
6940,11043900,  1.1999806E+02,  5.8922974E-03,  4.6087500E-04
6941,11046300,  1.1998464E+02,  5.0208913E-02,  5.3176800E-04
6942,11048600,  1.2003256E+02,  1.4985854E-02,  5.6244000E-04
6943,11051000,  1.1998492E+02,  1.4084915E-02,  6.2834500E-04
6944,11053400,  1.1999320E+02,  8.7319776E-03,  5.8509200E-04
6945,11055800,  1.1998311E+02,  4.9923894E-02,  4.6822800E-04
6946,11058200,  1.1998480E+02,  2.5569836E-02,  5.0240900E-04
6947,11060600,  1.2000572E+02,  6.9811352E-03,  4.8724600E-04
6948,11063000,  1.2002453E+02,  2.0802085E-02,  7.5432000E-05
6949,11065400,  1.1997887E+02,  2.6738176E-02,  3.5208000E-05
6950,11067800,  1.1997354E+02,  1.7065821E-02,  1.1976200E-04
6951,11070200,  1.1999702E+02,  6.6320568E-03,  2.1467000E-05
6952,11072600,  1.2000287E+02,  3.9260819E-02,  1.8364000E-05
6953,11074900,  1.2002678E+02,  5.0087940E-02,  1.8673900E-04
6954,11077300,  1.2000638E+02,  2.7543317E-02,  2.9739700E-04
6955,11079700,  1.1999784E+02,  1.2430157E-02,  2.8288200E-04
6956,11082100,  1.1999044E+02,  4.2519062E-02,  1.6343600E-04
6957,11084500,  1.1999414E+02,  1.2553219E-02,  1.7880700E-04
6958,11086900,  1.2001221E+02,  2.1828926E-02,  2.3035000E-04
6959,11089200,  1.1997859E+02,  1.0469305E-02,  2.9378400E-04
6960,11091600,  1.1997988E+02,  4.0001226E-02,  1.2631800E-04
6961,11093900,  1.1998145E+02,  2.6271735E-02,  2.1077000E-04
6962,11096200,  1.2003043E+02,  2.7369159E-02,  1.5472800E-04
6963,11098700,  1.2001718E+02,  1.9632946E-02,  4.2529400E-04
6964,11101100,  1.2000133E+02,  5.9763202E-02,  1.6014200E-04
6965,11103400,  1.1998612E+02,  2.4479472E-02,  7.3520900E-04
6966,11105800,  1.2001186E+02,  6.9728618E-03,  4.3483500E-04
6967,11108200,  1.2000273E+02,  7.9760593E-03,  4.8254500E-04
6968,11110500,  1.1998928E+02,  4.6814630E-03,  3.0231100E-04
6969,11112900,  1.2001416E+02,  3.3116803E-02,  2.7135900E-04
6970,11115300,  1.2000616E+02,  2.4489366E-02,  2.1963500E-04
6971,11117700,  1.1998196E+02,  2.0094339E-02,  2.9513100E-04
6972,11120000,  1.1999429E+02,  3.5353880E-02,  2.7525200E-04
6973,11122300,  1.1998413E+02,  1.8001699E-02,  3.0979700E-04
6974,11124700,  1.2000336E+02,  1.5942291E-02,  3.0237900E-04
6975,11127100,  1.2000024E+02,  6.2472064E-02,  3.2015600E-04
6976,11129500,  1.2000876E+02,  1.1791962E-02,  4.6413500E-04
6977,11131900,  1.1999234E+02,  3.1207639E-02,  4.3428300E-04
6978,11134300,  1.2001387E+02,  3.6084713E-02,  5.1920400E-04
6979,11136600,  1.1999096E+02,  2.2327582E-02,  6.2836500E-04
6980,11139000,  1.2000353E+02,  1.3434172E-02,  6.5546600E-04
6981,11141400,  1.2001799E+02,  7.2490947E-03,  6.6622900E-04
6982,11143800,  1.1998068E+02,  2.2041976E-02,  7.9741800E-04
6983,11146200,  1.2001347E+02,  1.8806088E-02,  1.0008500E-03
6984,11148600,  1.1999563E+02,  2.9957066E-02,  1.0667940E-03
6985,11151000,  1.2000590E+02,  1.9800721E-02,  1.1905790E-03
6986,11153400,  1.1999718E+02,  2.6197177E-02,  1.3411500E-03
6987,11155800,  1.1997884E+02,  2.3746822E-02,  1.5150090E-03
6988,11158100,  1.2000669E+02,  1.3370829E-02,  1.5587610E-03
6989,11160500,  1.1997865E+02,  2.0925204E-02,  1.5371370E-03
6990,11162800,  1.1999160E+02,  5.3243906E-02,  1.7152060E-03
6991,11165200,  1.2001681E+02,  2.0018929E-02,  1.7894910E-03
6992,11167600,  1.1996830E+02,  9.1190225E-03,  1.9615160E-03
6993,11170000,  1.1997124E+02,  2.2061881E-02,  1.8052540E-03
6994,11172400,  1.1999841E+02,  3.1474721E-02,  1.6361340E-03
6995,11174800,  1.1999788E+02,  1.3572406E-02,  1.4324900E-03
6996,11177200,  1.1999433E+02,  9.8560480E-03,  1.1941610E-03
6997,11179600,  1.1999027E+02,  2.6506481E-03,  1.1309250E-03
6998,11181800,  1.2000982E+02,  3.8669526E-02,  9.5905900E-04
6999,11184200,  1.1999784E+02,  3.3936245E-02,  4.6529600E-04
7000,11186600,  1.1999089E+02,  1.3141194E-02,  9.8746040E-02
7001,10002000,  1.2001885E+02,  1.0614890E-02,  1.7665130E-03
7002,10004400,  1.1999505E+02,  1.7453333E-02,  3.8749980E-03
7003,10006800,  1.1998812E+02,  4.7419583E-02,  5.3658640E-03
7004,10009200,  1.2001407E+02,  4.2502744E-02,  8.0333160E-03
7005,10011600,  1.1998196E+02,  3.1280277E-02,  1.0269543E-02
7006,10014000,  1.2001380E+02,  4.1904137E-02,  1.2601685E-02
7007,10016400,  1.1998708E+02,  1.3668157E-02,  1.5045805E-02
7008,10018800,  1.2002285E+02,  2.3566980E-02,  1.7070183E-02
7009,10021200,  1.1999278E+02,  3.3533791E-02,  1.9588513E-02
7010,10023600,  1.2002923E+02,  3.4814760E-02,  2.1937902E-02
7011,10026000,  1.1999166E+02,  4.2958475E-03,  2.4497481E-02
7012,10028400,  1.2001507E+02,  1.3169975E-02,  2.5906594E-02
7013,10030800,  1.1999543E+02,  3.4510236E-02,  2.8210046E-02
7014,10033200,  1.2000214E+02,  2.9286529E-02,  3.0162260E-02
7015,10035600,  1.1999888E+02,  4.2070591E-02,  3.2535446E-02
7016,10038000,  1.2001310E+02,  3.5122723E-02,  3.4542514E-02
7017,10040400,  1.1998311E+02,  2.9334277E-02,  3.6147337E-02
7018,10042800,  1.2001451E+02,  2.4136449E-02,  3.7948673E-02
7019,10045200,  1.1998069E+02,  3.3901718E-02,  3.9552000E-02
7020,10047600,  1.2001456E+02,  5.2391774E-03,  4.1453313E-02
7021,10050000,  1.1998622E+02,  2.3922049E-02,  4.3451825E-02
7022,10052400,  1.2000881E+02,  2.5723769E-02,  4.5435136E-02
7023,10054800,  1.1999802E+02,  5.7071616E-02,  4.7417260E-02
7024,10057200,  1.2002653E+02,  1.6240921E-02,  4.9315501E-02
7025,10059600,  1.1996914E+02,  6.0105849E-03,  5.1263961E-02
7026,10062000,  1.1999798E+02,  3.4332259E-02,  5.3215760E-02
7027,10064400,  1.2000995E+02,  2.3712062E-02,  5.5191392E-02
7028,10066800,  1.1995820E+02,  1.7230938E-02,  5.7235630E-02
7029,10069200,  1.1998337E+02,  1.9509277E-02,  5.9353622E-02
7030,10071600,  1.1999185E+02,  1.8714291E-02,  6.1413365E-02
7031,10074000,  1.2000804E+02,  2.3057873E-02,  6.3601859E-02
7032,10076400,  1.2000804E+02,  9.8229888E-03,  6.5808341E-02
7033,10078800,  1.1996352E+02,  1.5706155E-02,  6.7510358E-02
7034,10081200,  1.1998111E+02,  1.3918961E-02,  6.9492928E-02
7035,10083600,  1.2001866E+02,  4.1329285E-02,  7.1207210E-02
7036,10086000,  1.2001517E+02,  3.0484200E-02,  7.3109676E-02
7037,10088400,  1.1999617E+02,  1.1863142E-02,  7.4332999E-02
7038,10090800,  1.1999599E+02,  4.6867445E-02,  7.5951817E-02
7039,10093200,  1.2001688E+02,  2.8902879E-02,  7.7718090E-02
7040,10095600,  1.1999354E+02,  2.1445459E-02,  7.2773811E-02
7041,10098000,  1.1996723E+02,  3.7284497E-02,  4.8980435E-02
7042,10100400,  1.1998638E+02,  3.8670542E-02,  2.5196643E-02
7043,10102800,  1.1999122E+02,  2.2860585E-02,  1.5141420E-03
7044,10105100,  1.2000786E+02,  3.1405149E-02,  2.3097831E-02
7045,10107500,  1.1998514E+02,  8.8067235E-03,  3.4994000E-04
7046,10109800,  1.2001829E+02,  4.2056495E-02,  9.0135242E-02
7047,10112200,  1.1996989E+02,  2.6991298E-02,  9.2259998E-02
7048,10114600,  1.1999378E+02,  3.3025717E-02,  9.4620738E-02
7049,10117000,  1.2001148E+02,  1.7854712E-02,  7.8426132E-02
7050,10119400,  1.1999231E+02,  8.4738490E-03,  5.9281172E-02
7051,10121800,  1.1999482E+02,  1.4103807E-02,  3.9740317E-02
7052,10124200,  1.2001479E+02,  1.0350273E-02,  2.0438254E-02
7053,10126900,  1.2002459E+02,  6.0049241E-03,  1.1142200E-03
7054,10129600,  1.2002450E+02,  4.2263328E-02,  6.0393080E-03
7055,10132100,  1.1999992E+02,  3.0061392E-02,  1.3098206E-02
7056,10134500,  1.1999376E+02,  1.0427962E-02,  3.1893583E-02
7057,10136900,  1.1999681E+02,  3.2305051E-02,  5.0809732E-02
7058,10139300,  1.2000447E+02,  3.9130560E-02,  6.9302570E-02
7059,10141700,  1.2002030E+02,  3.8258401E-02,  8.7705078E-02
7060,10144100,  1.2002813E+02,  3.8426156E-02,  1.0611234E-01
7061,10146600,  1.2000336E+02,  2.6628057E-02,  1.3576078E-02
7062,10149000,  1.2002004E+02,  1.3606585E-02,  2.9917393E-02
7063,10151400,  1.1999619E+02,  9.3526164E-03,  4.6080079E-02
7064,10153800,  1.2000431E+02,  1.4053479E-02,  6.2338764E-02
7065,10156200,  1.1999867E+02,  1.6416501E-02,  7.8704985E-02
